time_s,dc_voltage,estimated_ac,current,temperature,power,fault_label
5494.0,15.75,12.223,0.26,38.1,4.095,NORMAL
5496.0,15.46,11.952,0.25,37.5,3.865,NORMAL
5498.0,15.68,12.045,0.26,38.5,4.077,NORMAL
5500.0,15.32,11.914,0.25,38.6,3.83,NORMAL
5502.0,15.85,12.11,0.25,37.9,3.962,NORMAL
5504.0,15.59,12.0,0.25,38.2,3.897,NORMAL
5506.0,15.57,12.011,0.25,38.5,3.893,NORMAL
5508.0,15.56,12.151,0.25,37.4,3.89,NORMAL
5510.0,15.73,12.226,0.24,38.4,3.775,NORMAL
5512.0,15.63,11.873,0.26,38.1,4.064,NORMAL
5514.0,15.69,12.156,0.25,37.8,3.922,NORMAL
5516.0,15.21,11.631,0.26,37.6,3.955,NORMAL
5518.0,19.084,14.379,0.25,38.1,4.771,NORMAL
5520.0,15.48,12.066,0.24,37.9,3.715,NORMAL
5522.0,15.6,11.952,0.26,38.7,4.056,NORMAL
5524.0,15.56,11.794,0.26,38.7,4.046,NORMAL
5526.0,15.69,11.996,0.25,38.4,3.922,NORMAL
5528.0,15.4,11.978,0.25,37.8,3.85,NORMAL
5530.0,15.32,11.944,0.25,37.2,3.83,NORMAL
5532.0,15.9,12.29,0.25,37.9,3.975,NORMAL
5534.0,15.95,12.072,0.25,37.7,3.987,NORMAL
5536.0,15.34,11.862,0.25,37.7,3.835,NORMAL
5538.0,15.47,12.117,0.24,37.5,3.713,NORMAL
5540.0,15.81,12.119,0.26,38.3,4.111,NORMAL
5542.0,15.91,12.237,0.25,38.1,3.978,NORMAL
5544.0,14.91,11.573,0.26,38.2,3.877,NORMAL
5546.0,15.59,12.09,0.25,37.7,3.897,NORMAL
5548.0,15.29,11.78,0.25,38.3,3.822,NORMAL
5550.0,15.69,12.115,0.24,37.6,3.766,NORMAL
5552.0,15.76,12.07,0.24,38.2,3.782,NORMAL
5554.0,15.55,12.103,0.24,37.6,3.732,NORMAL
5556.0,15.61,12.089,0.25,38.0,3.902,NORMAL
5558.0,15.7,12.211,0.25,38.5,3.925,NORMAL
5560.0,15.7,12.131,0.25,38.3,3.925,NORMAL
5562.0,15.85,12.067,0.26,37.5,4.121,NORMAL
5564.0,15.44,11.956,0.26,37.3,4.014,NORMAL
5566.0,15.68,11.917,0.26,38.1,4.077,NORMAL
5568.0,15.38,11.845,0.24,37.8,3.691,NORMAL
5570.0,15.33,11.991,0.26,37.4,3.986,NORMAL
5572.0,15.88,12.263,0.26,37.7,4.129,NORMAL
5574.0,15.3,11.762,0.26,38.0,3.978,NORMAL
5576.0,15.31,11.949,0.23,37.5,3.521,NORMAL
5578.0,15.51,12.175,0.25,38.3,3.877,NORMAL
5580.0,15.91,12.531,0.24,37.1,3.818,NORMAL
5582.0,16.13,12.517,0.25,37.4,4.032,NORMAL
5584.0,15.57,12.042,0.25,38.4,3.893,NORMAL
5586.0,15.32,11.885,0.25,38.3,3.83,NORMAL
5588.0,15.66,12.087,0.26,37.8,4.072,NORMAL
5590.0,14.81,11.419,0.25,38.3,3.703,NORMAL
5592.0,15.49,12.01,0.24,38.5,3.718,NORMAL
5594.0,15.79,12.123,0.24,37.9,3.79,NORMAL
5596.0,15.53,12.075,0.25,37.8,3.882,NORMAL
5598.0,15.15,11.699,0.26,38.2,3.939,NORMAL
5600.0,15.81,12.156,0.24,37.7,3.794,NORMAL
5602.0,15.92,12.177,0.25,38.2,3.98,NORMAL
5604.0,15.71,12.091,0.26,38.5,4.085,NORMAL
5606.0,15.76,12.271,0.25,38.2,3.94,NORMAL
5608.0,15.86,12.16,0.25,38.3,3.965,NORMAL
5610.0,15.38,11.67,0.25,38.0,3.845,NORMAL
5612.0,15.8,12.347,0.23,39.2,3.634,NORMAL
5614.0,15.54,11.91,0.25,38.1,3.885,NORMAL
5616.0,15.65,12.08,0.25,38.0,3.913,NORMAL
5618.0,15.29,11.819,0.25,38.1,3.822,NORMAL
5620.0,15.55,12.015,0.26,37.8,4.043,NORMAL
5622.0,15.9,12.223,0.25,38.1,3.975,NORMAL
5624.0,15.89,12.215,0.25,38.6,3.973,NORMAL
5626.0,15.4,11.955,0.25,37.9,3.85,NORMAL
5628.0,14.96,11.447,0.25,37.8,3.74,NORMAL
5630.0,15.47,11.768,0.25,38.0,3.868,NORMAL
5632.0,15.67,12.17,0.26,38.1,4.074,NORMAL
5634.0,15.86,12.146,0.26,38.9,4.124,NORMAL
5636.0,15.43,11.995,0.25,38.3,3.857,NORMAL
5638.0,16.04,12.213,0.25,38.2,4.01,NORMAL
5640.0,16.1,12.333,0.25,37.9,4.025,NORMAL
5642.0,15.45,11.754,0.25,37.8,3.862,NORMAL
5644.0,15.42,12.005,0.26,38.3,4.009,NORMAL
5646.0,15.88,12.07,0.26,37.2,4.129,NORMAL
5648.0,15.41,11.835,0.25,37.9,3.853,NORMAL
5650.0,15.65,11.796,0.25,37.7,3.913,NORMAL
5652.0,15.37,11.726,0.25,37.9,3.842,NORMAL
5654.0,15.49,11.817,0.24,37.9,3.718,NORMAL
5656.0,15.4,11.778,0.24,37.9,3.696,NORMAL
5658.0,15.81,12.074,0.25,38.0,3.953,NORMAL
5660.0,15.69,12.28,0.25,38.1,3.922,NORMAL
5662.0,15.71,12.182,0.26,38.1,4.085,NORMAL
5664.0,15.41,11.929,0.25,38.2,3.853,NORMAL
5666.0,15.72,11.99,0.26,37.4,4.087,NORMAL
5668.0,15.65,12.12,0.25,39.5,3.913,NORMAL
5670.0,15.58,12.012,0.25,37.8,3.895,NORMAL
5672.0,15.63,12.206,0.25,37.9,3.908,NORMAL
5674.0,15.92,12.315,0.25,37.4,3.98,NORMAL
5676.0,15.96,12.452,0.26,38.3,4.15,NORMAL
5678.0,15.61,12.065,0.25,37.7,3.902,NORMAL
5680.0,15.91,12.254,0.25,37.6,3.978,NORMAL
5682.0,15.55,12.193,0.25,37.8,3.888,NORMAL
5684.0,15.3,11.598,0.26,37.7,3.978,NORMAL
5686.0,15.66,11.862,0.25,37.5,3.915,NORMAL
5688.0,15.6,12.029,0.26,38.3,4.056,NORMAL
5690.0,15.71,11.928,0.25,37.3,3.928,OVERLOAD
5692.0,15.55,12.078,0.25,38.4,3.888,NORMAL
5694.0,15.74,12.172,0.25,37.4,3.935,NORMAL
5696.0,15.72,12.024,0.24,37.6,3.773,NORMAL
5698.0,15.63,12.018,0.24,38.0,3.751,NORMAL
5700.0,15.56,11.865,0.25,37.7,3.89,NORMAL
5702.0,15.69,12.27,0.25,37.6,3.922,NORMAL
5704.0,15.53,11.73,0.26,37.7,4.038,NORMAL
5706.0,15.69,12.009,0.25,38.0,3.922,NORMAL
5708.0,15.59,12.117,0.25,37.9,3.897,NORMAL
5710.0,15.64,12.01,0.25,37.9,3.91,NORMAL
5712.0,15.33,11.762,0.25,36.5,3.833,NORMAL
5714.0,15.58,12.05,0.25,37.9,3.895,NORMAL
5716.0,15.09,11.521,0.25,37.2,3.772,NORMAL
5718.0,15.56,11.997,0.26,38.2,4.046,NORMAL
5720.0,15.6,12.074,0.25,37.8,3.9,NORMAL
5722.0,15.28,11.894,0.25,37.8,3.82,NORMAL
5724.0,15.82,12.074,0.24,37.7,3.797,NORMAL
5726.0,15.18,11.797,0.24,39.1,3.643,NORMAL
5728.0,16.05,12.294,0.26,37.7,4.173,NORMAL
5730.0,15.74,11.939,0.25,37.7,3.935,NORMAL
5732.0,16.37,12.581,0.25,37.9,4.093,NORMAL
5734.0,15.54,11.965,0.25,38.6,3.885,NORMAL
5736.0,15.33,12.0,0.25,37.8,3.833,NORMAL
5738.0,15.87,12.064,0.25,37.4,3.967,NORMAL
5740.0,15.6,11.965,0.25,37.8,3.9,NORMAL
5742.0,15.46,11.792,0.25,36.9,3.865,NORMAL
5744.0,15.45,11.938,0.26,37.6,4.017,NORMAL
5746.0,15.65,12.051,0.26,38.6,4.069,NORMAL
5748.0,15.49,11.893,0.25,37.9,3.873,NORMAL
5750.0,15.73,12.267,0.25,38.3,3.933,NORMAL
5752.0,16.04,12.29,0.25,38.5,4.01,NORMAL
5754.0,15.88,12.232,0.26,38.5,4.129,NORMAL
5756.0,15.44,12.092,0.24,38.0,3.706,NORMAL
5758.0,15.53,11.939,0.25,38.4,3.882,NORMAL
5760.0,15.91,12.13,0.23,37.4,3.659,NORMAL
5762.0,15.41,11.935,0.25,38.1,3.853,NORMAL
5764.0,15.74,12.17,0.24,37.4,3.778,NORMAL
5766.0,15.45,12.083,0.24,38.4,3.708,NORMAL
5768.0,15.96,12.445,0.25,38.3,3.99,NORMAL
5770.0,15.45,12.025,0.26,38.1,4.017,NORMAL
5772.0,15.64,11.872,0.26,38.1,4.066,NORMAL
5774.0,15.94,12.252,0.24,38.6,3.826,NORMAL
5776.0,15.88,12.283,0.26,38.2,4.129,NORMAL
5778.0,15.7,11.958,0.24,38.1,3.768,NORMAL
5780.0,15.64,12.244,0.24,37.5,3.754,NORMAL
5782.0,15.85,12.169,0.25,38.1,3.962,NORMAL
5784.0,15.73,12.084,0.25,38.5,3.933,NORMAL
5786.0,15.5,11.991,0.25,37.7,3.875,NORMAL
5788.0,15.47,11.845,0.25,38.6,3.868,NORMAL
5790.0,15.57,12.057,0.25,37.8,3.893,OVERLOAD
5792.0,15.73,12.0,0.26,37.7,4.09,NORMAL
5794.0,15.53,11.834,0.24,38.3,3.727,NORMAL
5796.0,16.15,12.519,0.26,38.0,4.199,NORMAL
5798.0,15.22,11.74,0.27,37.7,4.109,NORMAL
5800.0,15.17,11.73,0.25,37.5,3.792,NORMAL
5802.0,15.47,11.958,0.24,37.6,3.713,NORMAL
5804.0,15.3,12.118,0.25,38.3,3.825,NORMAL
5806.0,15.71,12.104,0.24,37.8,3.77,NORMAL
5808.0,15.52,12.075,0.26,38.1,4.035,NORMAL
5810.0,15.53,11.857,0.26,37.9,4.038,NORMAL
5812.0,16.11,12.306,0.24,37.7,3.866,NORMAL
5814.0,16.19,12.399,0.26,38.7,4.209,NORMAL
5816.0,16.17,12.448,0.25,38.4,4.043,NORMAL
5818.0,15.59,12.089,0.25,37.9,3.897,NORMAL
5820.0,15.69,11.728,0.25,38.7,3.922,NORMAL
5822.0,15.72,12.1,0.25,38.5,3.93,NORMAL
5824.0,15.65,12.022,0.26,38.7,4.069,NORMAL
5826.0,15.66,11.982,0.26,37.0,4.072,NORMAL
5828.0,15.94,12.208,0.26,38.2,4.144,NORMAL
5830.0,15.39,11.799,0.25,38.7,3.848,NORMAL
5832.0,15.62,11.972,0.25,38.4,3.905,NORMAL
5834.0,15.58,12.009,0.24,37.3,3.739,NORMAL
5836.0,15.29,11.709,0.26,37.1,3.975,NORMAL
5838.0,15.6,11.907,0.25,37.5,3.9,NORMAL
5840.0,15.37,11.869,0.25,38.9,3.842,NORMAL
5842.0,15.88,11.878,0.25,38.5,3.97,NORMAL
5844.0,15.53,12.184,0.26,37.7,4.038,NORMAL
5846.0,15.95,12.146,0.25,37.8,3.987,NORMAL
5848.0,15.45,11.743,0.24,38.2,3.708,NORMAL
5850.0,15.74,12.31,0.25,37.2,3.935,NORMAL
5852.0,15.72,12.183,0.25,37.7,3.93,NORMAL
5854.0,15.86,12.212,0.25,38.9,3.965,NORMAL
5856.0,15.87,12.009,0.25,38.3,3.967,NORMAL
5858.0,15.69,12.297,0.25,37.6,3.922,NORMAL
5860.0,15.55,11.831,0.24,37.8,3.732,NORMAL
5862.0,15.94,12.429,0.25,38.2,3.985,NORMAL
5864.0,15.48,12.23,0.25,37.5,3.87,NORMAL
5866.0,15.82,12.164,0.25,37.6,3.955,NORMAL
5868.0,15.52,11.982,0.26,37.4,4.035,NORMAL
5870.0,15.6,12.009,0.25,38.0,3.9,NORMAL
5872.0,15.8,11.795,0.25,38.2,3.95,NORMAL
5874.0,15.75,12.308,0.24,38.3,3.78,NORMAL
5876.0,15.53,12.121,0.25,37.7,3.882,NORMAL
5878.0,15.84,12.222,0.26,38.2,4.118,NORMAL
5880.0,15.89,12.238,0.26,37.2,4.131,NORMAL
5882.0,15.91,12.115,0.25,37.9,3.978,NORMAL
5884.0,15.98,12.381,0.24,37.1,3.835,NORMAL
5886.0,16.16,12.336,0.25,38.6,4.04,NORMAL
5888.0,15.71,11.999,0.25,37.8,3.928,NORMAL
5890.0,16.07,12.301,0.25,37.2,4.018,NORMAL
5892.0,15.85,12.335,0.25,37.7,3.962,NORMAL
5894.0,16.54,12.878,0.25,37.3,4.135,OVERLOAD
5896.0,16.56,12.631,0.25,38.6,4.14,NORMAL
5898.0,15.74,11.941,0.25,38.8,3.935,NORMAL
5900.0,16.22,12.406,0.25,37.8,4.055,NORMAL
5902.0,16.25,12.509,0.25,37.4,4.062,NORMAL
5904.0,16.51,12.508,0.26,37.6,4.293,NORMAL
5906.0,16.2,12.535,0.26,38.3,4.212,NORMAL
5908.0,16.5,12.743,0.25,38.1,4.125,NORMAL
5910.0,16.16,12.572,0.24,38.3,3.878,NORMAL
5912.0,16.03,12.326,0.26,38.8,4.168,OVERVOLTAGE
5914.0,16.11,12.307,0.25,37.7,4.027,NORMAL
5916.0,16.43,12.612,0.24,37.3,3.943,NORMAL
5918.0,16.32,12.545,0.25,38.9,4.08,NORMAL
5920.0,16.48,12.578,0.24,38.4,3.955,OVERVOLTAGE
5922.0,16.36,12.396,0.25,38.5,4.09,OVERVOLTAGE
5924.0,15.79,12.176,0.25,38.2,3.947,NORMAL
5926.0,16.66,12.475,0.25,37.7,4.165,NORMAL
5928.0,16.3,12.521,0.26,37.8,4.238,NORMAL
5930.0,16.47,12.845,0.24,38.3,3.953,NORMAL
5932.0,16.32,12.253,0.24,38.0,3.917,NORMAL
5934.0,16.45,12.599,0.25,38.8,4.112,NORMAL
5936.0,16.47,12.445,0.24,37.8,3.953,NORMAL
5938.0,16.33,12.461,0.25,38.1,4.082,NORMAL
5940.0,16.32,12.542,0.25,37.8,4.08,NORMAL
5942.0,16.24,12.432,0.25,37.9,4.06,NORMAL
5944.0,16.12,12.642,0.25,37.8,4.03,NORMAL
5946.0,15.89,12.197,0.25,37.8,3.973,NORMAL
5948.0,15.98,12.419,0.25,37.2,3.995,NORMAL
5950.0,16.16,12.297,0.24,37.0,3.878,NORMAL
5952.0,15.91,12.021,0.27,38.2,4.296,NORMAL
5954.0,15.77,11.983,0.25,38.1,3.942,NORMAL
5956.0,15.87,12.245,0.25,37.5,3.967,NORMAL
5958.0,16.05,12.279,0.26,38.3,4.173,NORMAL
5960.0,16.01,12.237,0.25,38.1,4.003,NORMAL
5962.0,15.7,12.13,0.25,39.1,3.925,NORMAL
5964.0,15.65,12.321,0.24,37.8,3.756,NORMAL
5966.0,15.68,12.111,0.26,37.8,4.077,NORMAL
5968.0,15.95,12.474,0.25,37.7,3.987,NORMAL
5970.0,15.98,12.348,0.25,38.4,3.995,NORMAL
5972.0,16.21,12.273,0.25,38.3,4.053,NORMAL
5974.0,15.52,11.661,0.24,38.6,3.725,NORMAL
5976.0,15.61,11.971,0.23,37.6,3.59,NORMAL
5978.0,16.02,12.451,0.25,37.6,4.005,NORMAL
5980.0,15.69,11.967,0.25,37.5,3.922,NORMAL
5982.0,15.48,12.122,0.25,38.0,3.87,NORMAL
5984.0,15.76,11.96,0.23,38.1,3.625,NORMAL
5986.0,15.43,11.739,0.24,37.7,3.703,NORMAL
5988.0,15.7,12.364,0.24,38.2,3.768,NORMAL
5990.0,15.34,11.803,0.25,36.8,3.835,NORMAL
5992.0,15.8,12.272,0.25,38.0,3.95,NORMAL
5994.0,16.24,12.294,0.26,37.8,4.222,NORMAL
5996.0,15.54,11.839,0.24,38.2,3.73,NORMAL
5998.0,15.62,11.923,0.26,38.0,4.061,NORMAL
6000.0,15.91,12.237,0.191,37.9,3.035,NORMAL
6002.0,15.63,12.04,0.25,38.3,3.908,NORMAL
6004.0,15.54,12.075,0.25,37.7,3.885,NORMAL
6006.0,15.47,11.869,0.26,38.0,4.022,NORMAL
6008.0,15.76,12.162,0.25,38.3,3.94,NORMAL
6010.0,15.48,12.076,0.25,38.2,3.87,NORMAL
6012.0,15.84,12.491,0.25,37.5,3.96,NORMAL
6014.0,15.29,11.665,0.26,38.2,3.975,NORMAL
6016.0,15.58,11.923,0.25,38.6,3.895,NORMAL
6018.0,15.55,11.859,0.24,38.8,3.732,NORMAL
6020.0,15.69,12.184,0.25,38.0,3.922,NORMAL
6022.0,16.0,12.346,0.25,38.3,4.0,NORMAL
6024.0,15.85,12.335,0.25,38.5,3.962,NORMAL
6026.0,15.86,12.236,0.25,37.9,3.965,NORMAL
6028.0,15.29,11.837,0.26,38.0,3.975,NORMAL
6030.0,15.47,11.957,0.24,37.7,3.713,NORMAL
6032.0,15.76,12.095,0.25,38.2,3.94,NORMAL
6034.0,15.72,12.206,0.26,38.3,4.087,NORMAL
6036.0,15.67,12.127,0.24,37.5,3.761,NORMAL
6038.0,15.6,12.11,0.25,38.8,3.9,NORMAL
6040.0,15.9,12.228,0.25,37.6,3.975,NORMAL
6042.0,15.41,11.95,0.26,38.4,4.007,NORMAL
6044.0,15.89,12.067,0.24,38.3,3.814,NORMAL
6046.0,15.6,12.05,0.25,38.3,3.9,NORMAL
6048.0,15.92,12.269,0.25,38.3,3.98,NORMAL
6050.0,15.22,11.885,0.24,37.9,3.653,NORMAL
6052.0,15.71,12.345,0.24,37.9,3.77,NORMAL
6054.0,15.63,12.136,0.25,38.2,3.908,NORMAL
6056.0,15.49,12.031,0.25,37.9,3.873,NORMAL
6058.0,15.64,11.952,0.25,37.7,3.91,NORMAL
6060.0,15.82,12.141,0.25,38.1,3.955,NORMAL
6062.0,15.81,12.267,0.25,37.9,3.953,NORMAL
6064.0,15.88,12.259,0.25,38.9,3.97,NORMAL
6066.0,15.36,11.904,0.25,37.8,3.84,NORMAL
6068.0,15.59,12.135,0.25,37.6,3.897,NORMAL
6070.0,15.33,12.021,0.24,38.2,3.679,NORMAL
6072.0,15.52,12.064,0.25,38.5,3.88,NORMAL
6074.0,15.53,11.942,0.24,37.0,3.727,NORMAL
6076.0,15.88,12.105,0.24,38.3,3.811,NORMAL
6078.0,15.63,12.064,0.25,37.7,3.908,NORMAL
6080.0,15.5,11.959,0.25,38.1,3.875,NORMAL
6082.0,15.97,12.274,0.25,37.7,3.993,NORMAL
6084.0,15.58,12.053,0.25,39.2,3.895,NORMAL
6086.0,15.12,11.645,0.25,37.1,3.78,NORMAL
6088.0,15.14,11.742,0.24,37.3,3.634,NORMAL
6090.0,15.6,11.855,0.25,38.0,3.9,NORMAL
6092.0,15.72,12.056,0.26,38.2,4.087,NORMAL
6094.0,15.27,11.916,0.24,38.2,3.665,NORMAL
6096.0,15.66,12.126,0.25,38.3,3.915,NORMAL
6098.0,15.45,11.919,0.25,37.6,3.862,NORMAL
6100.0,15.68,12.137,0.26,37.4,4.077,NORMAL
6102.0,15.95,12.342,0.25,38.4,3.987,NORMAL
6104.0,15.9,12.234,0.24,37.4,3.816,NORMAL
6106.0,15.09,11.611,0.26,38.6,3.923,NORMAL
6108.0,15.51,11.974,0.25,38.0,3.877,NORMAL
6110.0,15.73,12.169,0.25,38.4,3.933,NORMAL
6112.0,15.46,11.913,0.26,37.4,4.02,NORMAL
6114.0,15.83,12.251,0.25,38.1,3.958,NORMAL
6116.0,15.4,11.816,0.25,37.9,3.85,NORMAL
6118.0,16.14,12.356,0.25,38.5,4.035,NORMAL
6120.0,15.35,11.955,0.25,38.3,3.837,NORMAL
6122.0,15.97,12.203,0.27,38.1,4.312,NORMAL
6124.0,15.71,11.943,0.25,38.4,3.928,NORMAL
6126.0,16.15,12.324,0.26,37.2,4.199,NORMAL
6128.0,15.79,12.244,0.26,37.4,4.105,NORMAL
6130.0,15.14,11.633,0.25,38.5,3.785,NORMAL
6132.0,15.25,11.849,0.25,37.7,3.812,NORMAL
6134.0,15.39,11.894,0.25,37.1,3.848,NORMAL
6136.0,15.56,12.118,0.24,38.1,3.734,NORMAL
6138.0,15.55,11.843,0.25,38.1,3.888,NORMAL
6140.0,16.08,12.457,0.25,38.3,4.02,NORMAL
6142.0,15.57,11.831,0.25,38.1,3.893,NORMAL
6144.0,15.52,11.81,0.25,37.8,3.88,NORMAL
6146.0,15.86,12.362,0.26,38.4,4.124,NORMAL
6148.0,15.52,12.043,0.25,37.6,3.88,NORMAL
6150.0,15.65,12.107,0.25,38.6,3.913,NORMAL
6152.0,15.4,12.005,0.25,38.3,3.85,NORMAL
6154.0,15.73,12.168,0.26,38.7,4.09,NORMAL
6156.0,15.4,11.971,0.24,37.8,3.696,NORMAL
6158.0,16.03,12.296,0.25,38.5,4.008,NORMAL
6160.0,15.75,12.079,0.26,37.1,4.095,NORMAL
6162.0,15.82,11.882,0.25,37.5,3.955,NORMAL
6164.0,15.51,11.976,0.25,37.6,3.877,NORMAL
6166.0,15.72,11.948,0.25,36.9,3.93,NORMAL
6168.0,15.53,12.03,0.25,38.2,3.882,NORMAL
6170.0,15.51,12.051,0.25,37.7,3.877,NORMAL
6172.0,15.38,11.862,0.26,38.1,3.999,NORMAL
6174.0,15.45,11.877,0.24,37.7,3.708,NORMAL
6176.0,15.05,11.7,0.25,38.4,3.763,NORMAL
6178.0,15.48,11.956,0.25,37.7,3.87,NORMAL
6180.0,15.96,12.217,0.26,38.2,4.15,NORMAL
6182.0,15.71,12.171,0.24,37.9,3.77,NORMAL
6184.0,15.66,12.041,0.25,38.1,3.915,NORMAL
6186.0,15.56,12.002,0.24,37.6,3.734,SENSOR_FAULT
6188.0,15.43,11.994,0.24,38.2,3.703,NORMAL
6190.0,15.34,11.796,0.26,37.7,3.988,OVERVOLTAGE
6192.0,15.23,11.596,0.25,37.9,3.808,NORMAL
6194.0,15.16,11.969,0.25,38.6,3.79,NORMAL
6196.0,15.56,11.975,0.25,37.7,3.89,NORMAL
6198.0,15.64,11.991,0.25,37.4,3.91,NORMAL
6200.0,15.38,11.948,0.25,37.9,3.845,NORMAL
6202.0,14.67,11.27,0.25,38.4,3.667,NORMAL
6204.0,14.98,11.501,0.24,38.7,3.595,NORMAL
6206.0,15.21,11.729,0.25,38.7,3.803,NORMAL
6208.0,15.01,11.586,0.25,38.6,3.752,NORMAL
6210.0,14.91,11.634,0.24,37.4,3.578,BORDERLINE_OVERTEMP
6212.0,15.04,11.636,0.25,37.7,3.76,NORMAL
6214.0,18.58,14.347,0.25,38.6,4.645,NORMAL
6216.0,14.73,11.379,0.25,37.6,3.683,NORMAL
6218.0,15.15,11.783,0.25,38.1,3.788,OVERLOAD
6220.0,15.14,11.529,0.25,37.7,3.785,NORMAL
6222.0,14.87,11.369,0.26,37.6,3.866,NORMAL
6224.0,15.13,11.855,0.25,37.9,3.783,NORMAL
6226.0,15.18,11.667,0.25,37.8,3.795,OVERVOLTAGE
6228.0,15.25,11.769,0.25,37.2,3.812,OVERVOLTAGE
6230.0,14.7,11.368,0.26,37.6,3.822,NORMAL
6232.0,15.1,11.718,0.25,37.9,3.775,NORMAL
6234.0,15.38,11.743,0.25,38.7,3.845,NORMAL
6236.0,15.1,11.83,0.25,38.2,3.775,NORMAL
6238.0,14.98,11.378,0.25,38.2,3.745,NORMAL
6240.0,14.97,11.699,0.25,37.6,3.743,NORMAL
6242.0,14.78,11.598,0.25,38.1,3.695,NORMAL
6244.0,15.02,11.627,0.26,38.3,3.905,NORMAL
6246.0,14.77,11.374,0.24,38.0,3.545,OVERVOLTAGE
6248.0,15.22,11.618,0.25,37.9,3.805,NORMAL
6250.0,15.13,11.576,0.24,37.7,3.631,NORMAL
6252.0,14.98,11.533,0.26,38.0,3.895,NORMAL
6254.0,14.67,11.378,0.25,37.6,3.667,SENSOR_FAULT
6256.0,14.99,11.584,0.26,37.9,3.897,NORMAL
6258.0,15.23,11.751,0.26,38.4,3.96,NORMAL
6260.0,15.17,11.654,0.25,37.6,3.792,NORMAL
6262.0,15.04,11.782,0.25,37.5,3.76,NORMAL
6264.0,15.42,11.829,0.25,38.0,3.855,NORMAL
6266.0,15.35,11.664,0.26,37.7,3.991,NORMAL
6268.0,15.48,11.85,0.25,37.5,3.87,NORMAL
6270.0,15.15,11.673,0.25,37.9,3.788,NORMAL
6272.0,17.761,13.574,0.25,37.9,4.44,NORMAL
6274.0,15.32,11.636,0.26,38.2,3.983,NORMAL
6276.0,15.54,11.801,0.25,37.8,3.885,NORMAL
6278.0,15.44,11.737,0.25,37.5,3.86,NORMAL
6280.0,15.43,11.892,0.25,37.8,3.857,NORMAL
6282.0,15.21,11.706,0.25,38.2,3.803,NORMAL
6284.0,15.09,11.693,0.25,37.5,3.772,NORMAL
6286.0,15.57,11.868,0.24,38.3,3.737,NORMAL
6288.0,15.86,12.067,0.25,37.4,3.965,NORMAL
6290.0,15.59,12.209,0.25,38.0,3.897,NORMAL
6292.0,15.36,11.885,0.25,38.6,3.84,NORMAL
6294.0,15.15,11.869,0.25,37.5,3.788,NORMAL
6296.0,15.34,11.744,0.27,38.7,4.142,NORMAL
6298.0,15.55,12.04,0.25,38.4,3.888,NORMAL
6300.0,15.84,12.15,0.25,37.8,3.96,NORMAL
6302.0,15.75,12.225,0.25,38.1,3.938,NORMAL
6304.0,15.08,11.849,0.25,38.1,3.77,NORMAL
6306.0,15.21,11.804,0.26,38.0,3.955,NORMAL
6308.0,15.96,12.307,0.25,38.2,3.99,NORMAL
6310.0,15.46,11.918,0.25,37.7,3.865,NORMAL
6312.0,15.03,11.58,0.25,37.9,3.757,NORMAL
6314.0,15.63,12.031,0.24,38.9,3.751,NORMAL
6316.0,15.54,12.146,0.24,38.0,3.73,NORMAL
6318.0,15.82,12.135,0.26,38.2,4.113,NORMAL
6320.0,15.24,11.891,0.25,37.9,3.81,NORMAL
6322.0,15.66,12.01,0.26,38.5,4.072,NORMAL
6324.0,15.17,11.558,0.26,38.6,3.944,NORMAL
6326.0,15.94,12.461,0.25,38.1,3.985,NORMAL
6328.0,15.9,12.31,0.25,38.2,3.975,NORMAL
6330.0,15.5,11.912,0.25,37.6,3.875,NORMAL
6332.0,15.5,11.913,0.25,38.1,3.875,NORMAL
6334.0,15.71,12.116,0.24,37.9,3.77,NORMAL
6336.0,15.52,12.009,0.25,37.3,3.88,NORMAL
6338.0,15.74,12.146,0.25,38.5,3.935,NORMAL
6340.0,15.71,11.91,0.25,38.3,3.928,NORMAL
6342.0,15.39,11.857,0.26,36.9,4.001,NORMAL
6344.0,15.87,12.229,0.25,37.8,3.967,NORMAL
6346.0,15.51,12.092,0.25,37.7,3.877,NORMAL
6348.0,15.93,12.192,0.25,37.4,3.982,NORMAL
6350.0,15.55,11.895,0.25,37.5,3.888,NORMAL
6352.0,15.72,11.946,0.26,37.7,4.087,NORMAL
6354.0,16.37,12.676,0.25,37.9,4.093,NORMAL
6356.0,15.57,12.012,0.26,38.1,4.048,NORMAL
6358.0,15.57,11.888,0.24,38.9,3.737,NORMAL
6360.0,15.28,11.79,0.25,37.6,3.82,NORMAL
6362.0,15.76,12.099,0.26,38.4,4.098,NORMAL
6364.0,15.61,12.098,0.25,37.2,3.902,NORMAL
6366.0,15.26,11.76,0.26,37.8,3.968,NORMAL
6368.0,15.42,12.007,0.25,39.0,3.855,NORMAL
6370.0,15.24,11.735,0.26,38.5,3.962,NORMAL
6372.0,15.67,11.976,0.25,38.9,3.917,NORMAL
6374.0,15.63,12.308,0.25,37.3,3.908,NORMAL
6376.0,15.32,11.777,0.25,37.2,3.83,NORMAL
6378.0,15.7,12.061,0.24,38.3,3.768,NORMAL
6380.0,15.87,12.223,0.26,37.7,4.126,NORMAL
6382.0,15.64,12.074,0.25,38.0,3.91,NORMAL
6384.0,15.54,12.058,0.25,38.6,3.885,NORMAL
6386.0,15.76,12.174,0.25,37.9,3.94,NORMAL
6388.0,15.35,11.836,0.26,36.7,3.991,NORMAL
